Facility ID,Facility Name,Short Description,Description,Facility Open Date,Facility Address 1,Facility Address 2,Facility City,Facility State,Facility Zip Code,Facility Phone Number,Facility Fax Number,Facility Website,Facility County Code,Facility County,Regional Office ID,Regional Office,Main Site Name,Main Site Facility ID,Operating Certificate Number,Operator Name,Operator Address 1,Operator Address 2,Operator City,Operator State,Operator Zip Code,Cooperator Name,Cooperator Address,Cooperator Address 2,Cooperator City,Cooperator State,Cooperator Zip Code,Ownership Type,Facility Latitude,Facility Longitude,Facility Location
1469,Mount Sinai Morningside,HOSP,Hospital,01/01/1901,1111 Amsterdam Avenue,,New York,New York,10025,2125234295,,,7093,New York,5,Metropolitan Area Regional Office - New York City,Mount Sinai West,1466,7002032H,St Lukes Roosevelt Hospital Center Inc,Amsterdam Avenue At 114th Street,,New York,New York,10025,"Mount Sinai Hospitals Group, Inc.",One Gustave L. Levy Place,,New York,New York,10029,Not for Profit Corporation,40.805912,-73.961639,"(40.805912, -73.961639)"
13197,"Queens Homecare Agency, Inc.",LHCSA,Licensed Home Care Services Agency,06/27/2013,2 East Broadway Suite 808,,New York,New York,10038,2129252180,2129252180,,7093,New York,5,Metropolitan Area Regional Office - New York City,,,1937L001,"Queens Homecare Agency, Inc.",2 East Broadway Suite 808,,New York,New York,10038,,,,,New York,,Business Corporation,40.713516,-73.997506,"(40.713516, -73.997506)"
1450,Lenox Hill Hospital,HOSP,Hospital,01/01/1901,100 East 77th Street,,New York,New York,10021,2124342000,,,7093,New York,5,Metropolitan Area Regional Office - New York City,,,7002017H,Lenox Hill Hospital,100 East 77 Street,,New York,New York,10021,"Northwell Healthcare, Inc.",2000 Marcus Ave.,,New Hyde Park,New York,11042,Not for Profit Corporation,40.773907,-73.960632,"(40.773907, -73.960632)"
6555,Pediatric Dentistry Ext Clinic,DTC-EC,Diagnostic and Treatment Center Extension Clinic,06/13/2003,722 West 168th Street,,New York,New York,10032,2123059532,,,7093,New York,5,Metropolitan Area Regional Office - New York City,Columbia University Health Care Inc,7078,7002157R,"Columbia University Health Care, Inc",630 West 168th Street,,New York,New York,10032,,,,,New York,,Not for Profit Corporation,40.842072,-73.94223,"(40.842072, -73.94223)"
1450,Lenox Hill Hospital,HOSP,Hospital,01/01/1901,100 East 77th Street,,New York,New York,10021,2124342000,,,7093,New York,5,Metropolitan Area Regional Office - New York City,,,7002017H,Lenox Hill Hospital,100 East 77 Street,,New York,New York,10021,"Northwell Quality and Medical Affairs, Inc.",2000 Marcus Ave.,,New Hyde Park,New York,11042,Not for Profit Corporation,40.773907,-73.960632,"(40.773907, -73.960632)"
9879,"William F. Ryan Community Health Center, Inc.",DTC-EC,Diagnostic and Treatment Center Extension Clinic,01/11/2016,138 West 143rd Street,,New York,New York,10030,,,,7093,New York,5,Metropolitan Area Regional Office - New York City,William F. Ryan Community Health Center,1529,7002243R,William F Ryan Community Health Center Inc,110 West 97th Street,,New York,New York,10025,,,,,New York,,Not for Profit Corporation,40.819716,-73.939123,"(40.819716, -73.939123)"
9566,Avantus Irving Place Dialysis Center,DTC,Diagnostic and Treatment Center,08/01/2013,"120 East 16th Street, 6th Floor",,New York,New York,10003,7187156276,7813729693,,7093,New York,5,Metropolitan Area Regional Office - New York City,,,7002803R,"Avantus Renal Therapy New York, LLC",120 East 16th Street,,New York,New York,10003,,,,,New York,,Business Corporation,,,
9700,Northwell Greenwich Village Hospital,HOSP,Hospital,07/17/2014,30 Seventh Avenue,,New York,New York,10011,5164658018,,,7093,New York,5,Metropolitan Area Regional Office - New York City,Lenox Hill Hospital,1450,7002017H,Lenox Hill Hospital,100 East 77 Street,,New York,New York,10021,"Northwell Healthcare, Inc.",2000 Marcus Ave.,,New Hyde Park,New York,11042,Not for Profit Corporation,40.737576,-74.000488,"(40.737576, -74.000488)"
15577,PS 192 Jacob H Schiff,HOSP-SB,School Based Hospital Extension Clinic,01/04/2024,500 West 138th Street,,New York,New York,10031,7186308526,,,7093,New York,5,Metropolitan Area Regional Office - New York City,NYU Langone Hospitals,1463,7002053H,NYU Langone Hospitals,550 First Avenue,,New York,New York,10016,,,,,New York,,Not for Profit Corporation,,,
13811,Continuity Home Health Care,LHCSA,Licensed Home Care Services Agency,08/15/1995,198 6th Avenue,"Suite 1, Ground Floor",New York,New York,10013,2126252547,2124312594,continuityhomecare.com,7093,New York,5,Metropolitan Area Regional Office - New York City,,,9364L001,"T.P.F. Nursing Registry, Inc.",198 6th Avenue Suite 1,Ground Floor,New York,New York,10013,,,,,New York,,Business Corporation,40.726496,-74.003095,"(40.726496, -74.003095)"
1465,Rockefeller University Hospital,HOSP,Hospital,01/01/1901,1230 York Avenue,,New York,New York,10021,2123277511,,,7093,New York,5,Metropolitan Area Regional Office - New York City,,,7002031H,The Rockefeller University Inc,1230 York Avenue,,New York,New York,10021,,,,,New York,,Not for Profit Corporation,40.762962,-73.956512,"(40.762962, -73.956512)"
13311,"Cl Healthcare, Inc.",LHCSA,Licensed Home Care Services Agency,04/24/2013,216 East 99th Street,,New York,New York,10029,6465365500,6465365515,http://www.centerlight.org/,7093,New York,5,Metropolitan Area Regional Office - New York City,,,2112L007,"Cl Healthcare, Inc.",1250 Waters Place,Tower 1 Suite 602,Bronx,New York,10461,,,,,New York,,Not for Profit Corporation,40.78661,-73.946936,"(40.78661, -73.946936)"
12648,"Salcare Home Health Services, Inc.",LHCSA,Licensed Home Care Services Agency,11/12/1999,545 Eighth Avenue,Suite 920,New York,New York,10018,2129974080,2129974377,,7093,New York,5,Metropolitan Area Regional Office - New York City,,,0844L001,"Salcare Home Health Services, Inc.",2530 Grand Concourse,,Bronx,New York,10458-4904,,,,,New York,,Business Corporation,40.754513,-73.992194,"(40.754513, -73.992194)"
2941,Greenwich House Methadone,DTC,Diagnostic and Treatment Center,04/17/2006,190 Mercer Street,,New York,New York,10012,2126773400,,,7093,New York,5,Metropolitan Area Regional Office - New York City,,,7002287R,Co-Operative Social Settlement Society of New York City,27 Barrow Street,,New York,New York,10014,,,,,New York,,Not for Profit Corporation,40.725502,-73.997757,"(40.725502, -73.997757)"
14861,Atria West 86,EHP,Enriched Housing Program,03/10/2010,333 West 86th Street,,New York,New York,10024,2127120200,2127120690,,7093,New York,5,Metropolitan Area Regional Office - New York City,,,420-S-389,"ATR New York LH, Inc.",500 N. Hurstbourne Parkway,Suite 200,Louisville,New York,40222,,,,,New York,,Business Corporation,40.789742,-73.979182,"(40.789742, -73.979182)"
6649,NYU Langone Perlmutter Cancer Center-34th Street,HOSP-EC,Hospital Extension Clinic,09/30/2003,160 East 34th Street,,New York,New York,10016,2122635221,2122638460,,7093,New York,5,Metropolitan Area Regional Office - New York City,NYU Langone Hospitals,1463,7002053H,NYU Langone Hospitals,550 First Avenue,,New York,New York,10016,,,,,New York,,Not for Profit Corporation,40.745934,-73.978752,"(40.745934, -73.978752)"
15344,PS/MS 46 The Arthur Tappan School,HOSP-SB,School Based Hospital Extension Clinic,07/15/2022,2987 Frederick Douglas Blvd,,Manhattan,New York,10039,7186308526,,,7093,New York,5,Metropolitan Area Regional Office - New York City,NYU Langone Hospitals,1463,7002053H,NYU Langone Hospitals,550 First Avenue,,New York,New York,10016,,,,,New York,,Not for Profit Corporation,,,
15610,"Century Medical and Dental Center, Inc.",DTC-EC,Diagnostic and Treatment Center Extension Clinic,02/15/2024,2315 3rd Avenue,,New York,New York,10035,,,,7093,New York,5,Metropolitan Area Regional Office - New York City,"Century Medical & Dental Center, Inc.",6610,7001108R,"Century Medical & Dental Center, Inc.",260 Avenue X,,Brooklyn,New York,11223,,,,,New York,,Business Corporation,,,
13332,"Privatus Care Solutions, Inc.",LHCSA,Licensed Home Care Services Agency,10/08/2014,767 Third Avenue,Suite 3202,New York,New York,10017,8444132284,2125640305,,7093,New York,5,Metropolitan Area Regional Office - New York City,,,2142L001,"Privatus Care Solutions, Inc.",767 Third Avenue,Suite 3202,New York,New York,10017,,,,,New York,,Business Corporation,,,
9448,The Endoscopy Center of New York,DTC,Diagnostic and Treatment Center,02/22/2013,201 East 93rd Street,,New York,New York,10128,2128971006,,,7093,New York,5,Metropolitan Area Regional Office - New York City,,,7001300R,Yorkville Endoscopy LLC.,200 East 94th Street,,New York,New York,10128,,,,,New York,,LLC,40.783381,-73.950852,"(40.783381, -73.950852)"
4295,Fifth Avenue Surgery Center,DTC,Diagnostic and Treatment Center,08/27/1990,1049 Fifth Avenue,,New York,New York,10028,2127726667,,,7093,New York,5,Metropolitan Area Regional Office - New York City,,,7002195R,"Fifth Avenue Surgery Center, LLC",1049 Fifth Avenue,,New York,New York,10028,,,,,New York,,LLC,40.781437,-73.960388,"(40.781437, -73.960388)"
4641,Odyssey House of New York Inc,DTC,Diagnostic and Treatment Center,09/17/1992,666 Broadway  Tenth Floor,,New York,New York,10012,2123611600,,,7093,New York,5,Metropolitan Area Regional Office - New York City,,,7002141R,Odyssey House of New York Inc,666 Broadway  Tenth Floor,,New York,New York,10012,,,,,New York,,Not for Profit Corporation,40.727074,-73.995316,"(40.727074, -73.995316)"
9277,BIMC Geriatrics Senior Health Center,HOSP-EC,Hospital Extension Clinic,05/29/2010,275 Eighth Avenue,,New York,New York,10011,2124638305,2124630952,,7093,New York,5,Metropolitan Area Regional Office - New York City,Mount Sinai Beth Israel,1439,7002002H,Beth Israel Medical Center Inc,10 Nathan Perlman Place,,New York,New York,10003,"Mount Sinai Hospitals Group, Inc.",One Gustave L. Levy Place,,New York,New York,10029,Not for Profit Corporation,40.746037,-73.998009,"(40.746037, -73.998009)"
12511,Cohme,LHCSA,Licensed Home Care Services Agency,05/23/1990,11 Broadway,Suite 1031,New York,New York,10004,2125147147,2127851515,www.cohme.org,7093,New York,5,Metropolitan Area Regional Office - New York City,,,0202L001,"Concerned Home Managers For The Elderly, Inc.",11 Broadway,Suite 1031,New York,New York,10004,,,,,New York,,Not for Profit Corporation,40.705056,-74.014056,"(40.705056, -74.014056)"
10272,Ralph Lauren Center for Cancer Care and Prevention,HOSP-EC,Hospital Extension Clinic,04/01/2019,1919 Madison Avenue,,New York,New York,10035,2125375363,,,7093,New York,5,Metropolitan Area Regional Office - New York City,Memorial Hospital for Cancer and Allied Diseases,1453,7002020H,Memorial Hospital for Cancer and Allied Diseases Inc,1275 York Avenue,,New York,New York,10021,,,,,New York,,Not for Profit Corporation,40.804849,-73.941093,"(40.804849, -73.941093)"
10338,Callen-Lorde Community Health Center Mobile Unit ll,,Mobile Diagnostic and Treatment Center Extension Clinic,09/26/2019,356 West 18th Street,,New York,New York,10011,2122717214,,,7093,New York,5,Metropolitan Area Regional Office - New York City,Michael Callen-Audre Lorde Community Health Center,7511,7002160R,"Community Health Project, Inc",356 West 18th Street,,New York,New York,10011,,,,,New York,,Not for Profit Corporation,40.74304,-74.003123,"(40.74304, -74.003123)"
1385,35th Street Health Center,DTC-EC,Diagnostic and Treatment Center Extension Clinic,10/28/1981,500 Eighth Avenue  3rd Floor,,New York,New York,10018,2123546000,,,7093,New York,5,Metropolitan Area Regional Office - New York City,Damian Family Care Center,6067,7003246R,"Damian Family Care Centers, Inc.","89-56 162nd Street, 3rd Floor",,Jamaica,New York,11432,,,,,New York,,Not for Profit Corporation,40.752907,-73.992867,"(40.752907, -73.992867)"
8534,Weill Cornell Imaging at NY-WGC,DTC-EC,Diagnostic and Treatment Center Extension Clinic,12/13/2007,1305 York Avenue,,New York,New York,10021,,,,7093,New York,5,Metropolitan Area Regional Office - New York City,Weill Cornell Imaging at New York Presbyterian,8533,7002188R,Weill Cornell Imaging at New York Presbyterian,"520 East 70th Street, Level J-0",,New York,New York,10021,,,,,New York,,Not for Profit Corporation,40.765495,-73.954811,"(40.765495, -73.954811)"
10423,Hudson Specialty Surgery Center,DTC,Diagnostic and Treatment Center,06/30/2020,450 West 31st Street,,New York,New York,10001,6469302700,,,7093,New York,5,Metropolitan Area Regional Office - New York City,,,7002300R,"Hudson Yards Surgery Center, LLC",450 West 31st Street,,New York,New York,10001,,,,,New York,,LLC,40.752207,-73.99971,"(40.752207, -73.99971)"
1562,Lower Eastside Service Center Inc,DTC,Diagnostic and Treatment Center,01/01/1901,7 Gouverneur Slip East,,New York,New York,10002,2125666820,,,7093,New York,5,Metropolitan Area Regional Office - New York City,,,7002293R,Lower Eastside Service Center Inc,46 East Broadway,,New York,New York,10002,,,,,New York,,Not for Profit Corporation,40.711055,-73.983199,"(40.711055, -73.983199)"
7678,Project Renewal Health Ft. Washington,DTC-EC,Diagnostic and Treatment Center Extension Clinic,11/25/1998,651 W. 168th Street,,New York,New York,10032,2127401780,,,7093,New York,5,Metropolitan Area Regional Office - New York City,Project Renewal,7676,7002161R,Project Renewal Inc,200 Varick Street,,New York,New York,10014,,,,,New York,,Not for Profit Corporation,40.841926,-73.941462,"(40.841926, -73.941462)"
7717,NYU Langone Rivergate Transplant Clinic,HOSP-EC,Hospital Extension Clinic,11/06/1998,401 East 34th Street,,New York,New York,10016,,,,7093,New York,5,Metropolitan Area Regional Office - New York City,NYU Langone Hospitals,1463,7002053H,NYU Langone Hospitals,550 First Avenue,,New York,New York,10016,,,,,New York,,Not for Profit Corporation,40.743725,-73.973213,"(40.743725, -73.973213)"
15676,Peakpoint Midtown West Surgery Center,DTC,Diagnostic and Treatment Center,08/22/2024,787 11th Avenue,,New York,New York,10019,,,,7093,New York,5,Metropolitan Area Regional Office - New York City,,,7002826R,787 Ortho ASC LLC,787 11th Avenue,,New York,New York,10019,,,,,New York,,LLC,,,
8603,NYU Langone Transplant Clinic (Rivergate Extension),HOSP-EC,Hospital Extension Clinic,04/30/2008,"317 East 34th Street, 8th Floor",,New York,New York,10016,2122637447,,,7093,New York,5,Metropolitan Area Regional Office - New York City,NYU Langone Hospitals,1463,7002053H,NYU Langone Hospitals,550 First Avenue,,New York,New York,10016,,,,,New York,,Not for Profit Corporation,40.744404,-73.974831,"(40.744404, -73.974831)"
6914,Harlem Health Center,DTC-EC,Diagnostic and Treatment Center Extension Clinic,08/22/2006,1333 Morningside Avenue,,New York,New York,10027,2129232525,,,7093,New York,5,Metropolitan Area Regional Office - New York City,NY Hotel Trades Council&Hotel Assoc of NYC Health/Midtown Clinic,6911,7002184R,"NY Hotel Trades Council&Hotel Association of NYC Health Ctr, Inc.","305 West 44th Street, 3rd Floor",,New York,New York,10036,,,,,New York,,Not for Profit Corporation,40.813541,-73.937134,"(40.813541, -73.937134)"
7820,Laurance S Rockefeller OP Pavilion,HOSP-EC,Hospital Extension Clinic,06/21/1999,160 East 53rd Street,,New York,New York,10022,,,,7093,New York,5,Metropolitan Area Regional Office - New York City,Memorial Hospital for Cancer and Allied Diseases,1453,7002020H,Memorial Hospital for Cancer and Allied Diseases Inc,1275 York Avenue,,New York,New York,10021,,,,,New York,,Not for Profit Corporation,40.758144,-73.970634,"(40.758144, -73.970634)"
5640,Wm F Ryan Community Health Center Inc-NENA,DTC-EC,Diagnostic and Treatment Center Extension Clinic,01/21/1995,279 East Third Street,,New York,New York,10009,2124778864,,,7093,New York,5,Metropolitan Area Regional Office - New York City,William F. Ryan Community Health Center,1529,7002243R,William F Ryan Community Health Center Inc,110 West 97th Street,,New York,New York,10025,,,,,New York,,Not for Profit Corporation,40.721508,-73.980034,"(40.721508, -73.980034)"
4567,Philip Randolph Campus HS,HOSP-SB,School Based Hospital Extension Clinic,07/01/1992,135th St at Convent Ave,,New York,New York,10031,2125234295,,,7093,New York,5,Metropolitan Area Regional Office - New York City,Mount Sinai Hospital,1456,7002024H,The Mount Sinai Hospital,One Gustave L Levy Place,,New York,New York,10029,"Mount Sinai Hospitals Group, Inc.",One Gustave L. Levy Place,,New York,New York,10029,Not for Profit Corporation,40.818394,-73.950867,"(40.818394, -73.950867)"
15437,Mount Sinai -  Behavioral Health Center,HOSP,Hospital,06/27/2023,45 Rivington Street,,New York,New York,10002,,,,7093,New York,5,Metropolitan Area Regional Office - New York City,Mount Sinai Beth Israel,1439,7002002H,Beth Israel Medical Center Inc,10 Nathan Perlman Place,,New York,New York,10003,"Mount Sinai Hospitals Group, Inc.",One Gustave L. Levy Place,,New York,New York,10029,Not for Profit Corporation,,,
5907,Northern Manhattan Rehabilitation and Nursing Center,NH,Residential Health Care Facility - SNF,12/28/1995,116 East 125th St,,New York,New York,10035,2124261284,,,7093,New York,5,Metropolitan Area Regional Office - New York City,,,7002355N,Northern Manhattan Nursing Home Inc,116 East 125th St,,Ny,New York,10035,,,,,New York,,Business Corporation,40.804615,-73.938118,"(40.804615, -73.938118)"
6911,NY Hotel Trades Council&Hotel Assoc of NYC Health/Midtown Clinic,DTC,Diagnostic and Treatment Center,08/22/2006,773-775 9th Avenue,,New York,New York,10019,2125861550,,,7093,New York,5,Metropolitan Area Regional Office - New York City,,,7002184R,"NY Hotel Trades Council&Hotel Association of NYC Health Ctr, Inc.","305 West 44th Street, 3rd Floor",,New York,New York,10036,,,,,New York,,Not for Profit Corporation,40.764542,-73.988243,"(40.764542, -73.988243)"
1456,Mount Sinai Hospital,HOSP,Hospital,01/01/1901,One Gustave L Levy Place,,New York,New York,10029,2122417005,,,7093,New York,5,Metropolitan Area Regional Office - New York City,,,7002024H,The Mount Sinai Hospital,One Gustave L Levy Place,,New York,New York,10029,"Mount Sinai Hospitals Group, Inc.",One Gustave L. Levy Place,,New York,New York,10029,Not for Profit Corporation,40.790482,-73.953766,"(40.790482, -73.953766)"
14857,NY Found-Sr Citizens EHP#5 Clinton Gardens,EHP,Enriched Housing Program,05/12/1993,404-412 W. 54 St.- Clinton Gardens,,New York,New York,10019,2124899339,2124899332,www.nyfsc.org#http://www.nyfsc.org#,7093,New York,5,Metropolitan Area Regional Office - New York City,,,420-S-376,"New York Foundation for Senior Citizens, Inc.","11 Park Place, 14th Floor",,New York,New York,10007-2801,,,,,New York,,Not for Profit Corporation,40.766074,-73.990123,"(40.766074, -73.990123)"
12945,Elder Care Homecare Inc.,LHCSA,Licensed Home Care Services Agency,06/13/2019,370 Lexington Avenue,Suite 1800,New York,New York,10017,9142686221,9143553233,,7093,New York,5,Metropolitan Area Regional Office - New York City,,,1539L002,Elder Care Homecare Inc.,111 Brook Street,2nd Floor,Scarsdale,New York,10583,,,,,New York,,Business Corporation,,,
9815,Seward Park Educational Campus,,School Based Diagnostic and Treatment Center Extension Clinic,06/29/2015,350 Grand Street,,New York,New York,10002,2123603289,,,7093,New York,5,Metropolitan Area Regional Office - New York City,Community Healthcare Network,1416,7002119R,Community Healthcare Network,184 Fifth Avenue,,New York,New York,10010,,,,,New York,,Not for Profit Corporation,40.717321,-73.989323,"(40.717321, -73.989323)"
9855,Health Care for the Homeless Center,DTC-EC,Diagnostic and Treatment Center Extension Clinic,10/23/2015,169 West 133rd Street,,New York,New York,10030,,,,7093,New York,5,Metropolitan Area Regional Office - New York City,Upper Room AIDS Ministry ADHC,7027,7002153R,"Upper Room Aids Ministry, Inc: ADHC",123-125 West 124th Street,,New York,New York,10027,,,,,New York,,Not for Profit Corporation,40.813964,-73.943913,"(40.813964, -73.943913)"
13390,Act On It Home Care Inc,LHCSA,Licensed Home Care Services Agency,05/26/2016,224 W 35th Street,"12th Floor, Room 2",New York,New York,10001,9173002637,9177222145,,7093,New York,5,Metropolitan Area Regional Office - New York City,,,2249L001,Act On It Home Care Inc,224 W 35th Street,"12th Floor, Room 2",New York,New York,10001,,,,,New York,,Business Corporation,,,
1532,Center for Hearing and Communication,DTC,Diagnostic and Treatment Center,01/01/1901,50 Broadway,,New York,New York,10004,9173057700,,,7093,New York,5,Metropolitan Area Regional Office - New York City,,,7002253R,Center for Hearing and Communication,71 West 23rd Street,,New York,New York,10010,,,,,New York,,Not for Profit Corporation,40.706612,-74.01255,"(40.706612, -74.01255)"
9090,NYU Langone Outpatient Surgery Center,HOSP-EC,Hospital Extension Clinic,11/02/2009,339 East 38th Street,,New York,New York,10016,,,,7093,New York,5,Metropolitan Area Regional Office - New York City,NYU Langone Hospitals,1463,7002053H,NYU Langone Hospitals,550 First Avenue,,New York,New York,10016,,,,,New York,,Not for Profit Corporation,40.746284,-73.971489,"(40.746284, -73.971489)"
13983,Surgicare of Westside,DTC,Diagnostic and Treatment Center,12/16/2020,438 West 51st Street,,New York,New York,10019,2125849526,,,7093,New York,5,Metropolitan Area Regional Office - New York City,,,7002819R,"Surgicare of Westside, LLC",438 West 51st Street,,New York,New York,10019,,,,,New York,,LLC,40.764646,-73.990268,"(40.764646, -73.990268)"
9314,NYU Langone Orthopedic Center,HOSP-EC,Hospital Extension Clinic,03/05/2012,333 East 38th Street,,New York,New York,10016,2125986726,,,7093,New York,5,Metropolitan Area Regional Office - New York City,NYU Langone Hospitals,1463,7002053H,NYU Langone Hospitals,550 First Avenue,,New York,New York,10016,,,,,New York,,Not for Profit Corporation,40.746288,-73.971489,"(40.746288, -73.971489)"
15479,Mount Sinai Harlem Health Center,HOSP-EC,Hospital Extension Clinic,07/27/2023,158 West 124th Street,,New York,New York,10027,2125239424,,,7093,New York,5,Metropolitan Area Regional Office - New York City,Mount Sinai West,1466,7002032H,St Lukes Roosevelt Hospital Center Inc,Amsterdam Avenue At 114th Street,,New York,New York,10025,"Mount Sinai Hospitals Group, Inc.",One Gustave L. Levy Place,,New York,New York,10029,Not for Profit Corporation,,,
1438,Bellevue Hospital Center,HOSP,Hospital,01/01/1901,462 First Avenue,,New York,New York,10016,2125624132,,,7093,New York,5,Metropolitan Area Regional Office - New York City,,,7002001H,New York City Health and Hospital Corporation,125 Worth Street,,New York,New York,10013,,,,,New York,,Municipality,40.739605,-73.976509,"(40.739605, -73.976509)"
7806,Harlem East Life Plan,DTC,Diagnostic and Treatment Center,08/31/1999,2369 Second Avenue,,New York,New York,10035,2128762300,,,7093,New York,5,Metropolitan Area Regional Office - New York City,,,7002165R,SES Operating Corp,2367-2369 Second Avenue,,New York,New York,10035,,,,,New York,,Business Corporation,,,
6413,PS 112,,School Based Diagnostic and Treatment Center Extension Clinic,04/01/2000,535 East 119th Street,,New York,New York,10035,2124103147,,,7093,New York,5,Metropolitan Area Regional Office - New York City,East Harlem Council for Human Services Inc,1512,7002217R,East Harlem Council for Human Services Inc,2253 Third Avenue,,New York,New York,10035,,,,,New York,,Not for Profit Corporation,40.796406,-73.930206,"(40.796406, -73.930206)"
10310,The New York Proton Center,DTC,Diagnostic and Treatment Center,07/19/2019,225 East 126th Street,,New York,New York,10035,6469689068,,,7093,New York,5,Metropolitan Area Regional Office - New York City,,,7002816R,The New York Proton Center,225 East 126th Street,,New York,New York,10035,,,,,New York,,Not for Profit Corporation,40.804313,-73.934216,"(40.804313, -73.934216)"
3861,VNSNY Hospice and Palliative Care,HSPC,Hospice,03/01/2002,"220 E 42nd Street, 7th Floor",,New York,New York,10017,2126091920,2122903933,,7093,New York,5,Metropolitan Area Regional Office - New York City,,,7002505F,Visiting Nurse Service of New York Hospice Care,"220 E 42nd Street, 7th Floor",,New York,New York,10017,,,,,New York,,Not for Profit Corporation,40.749766,-73.973186,"(40.749766, -73.973186)"
9427,NYU Langone Center for Women's Imaging,HOSP-EC,Hospital Extension Clinic,05/15/2012,221 Lexington Ave,,New York,New York,10016,2127315372,,,7093,New York,5,Metropolitan Area Regional Office - New York City,NYU Langone Hospitals,1463,7002053H,NYU Langone Hospitals,550 First Avenue,,New York,New York,10016,,,,,New York,,Not for Profit Corporation,40.745899,-73.979996,"(40.745899, -73.979996)"
1582,Upper East Side Rehabilitation and Nursing Center,NH,Residential Health Care Facility - SNF,01/01/1988,211 East 79 St,,New York,New York,10021,2128791600,,,7093,New York,5,Metropolitan Area Regional Office - New York City,,,7002347N,Dewitt Rehabilitation and Nursing Center Inc,211 East 79th Street,,New York,New York,10021,,,,,New York,,Business Corporation,40.774136,-73.956795,"(40.774136, -73.956795)"
9009,Center for Advanced Medicine,HOSP-EC,Hospital Extension Clinic,03/26/2008,5 East 102nd Street,,New York,New York,10029,2122416500,,,7093,New York,5,Metropolitan Area Regional Office - New York City,Mount Sinai Hospital,1456,7002024H,The Mount Sinai Hospital,One Gustave L Levy Place,,New York,New York,10029,"Mount Sinai Hospitals Group, Inc.",One Gustave L. Levy Place,,New York,New York,10029,Not for Profit Corporation,40.791565,-73.952438,"(40.791565, -73.952438)"
4662,Washington Heights Family Center,HOSP-EC,Hospital Extension Clinic,12/31/2002,575 West 181st Street,,New York,New York,10032,2123423060,2127467902,,7093,New York,5,Metropolitan Area Regional Office - New York City,New York-Presbyterian Hospital - New York Weill Cornell Center,1458,7002054H,The New York and Presbyterian Hospital,622 West 168th Street,,New York,New York,10032,,,,,New York,,Not for Profit Corporation,40.849182,-73.933243,"(40.849182, -73.933243)"
9475,Mobile Medical Unit,,Mobile Diagnostic and Treatment Center Extension Clinic,11/29/2012,123-125 W. 124th Street,,New York,New York,10027,2129873707,2129872018,,7093,New York,5,Metropolitan Area Regional Office - New York City,Upper Room AIDS Ministry ADHC,7027,7002153R,"Upper Room Aids Ministry, Inc: ADHC",123-125 West 124th Street,,New York,New York,10027,,,,,New York,,Not for Profit Corporation,40.807384,-73.946495,"(40.807384, -73.946495)"
14851,"West Side Federation For Senior And Supportive Housing, Inc.",AH,Adult Home,07/10/1990,109 West 129th Street,,New York,New York,10027,2123488513,2128604568,,7093,New York,5,Metropolitan Area Regional Office - New York City,,,420-E-377,"West Side Federation For Sr And Supportive Housing, Inc.",2345 Broadway,,New York,New York,10024,,,,,New York,,Not for Profit Corporation,40.810739,-73.944135,"(40.810739, -73.944135)"
4692,Intermediate School 143 Eleanor Roosevelt,HOSP-SB,School Based Hospital Extension Clinic,01/01/2003,515 West 182nd Street,,New York,New York,10033,2127406334,,,7093,New York,5,Metropolitan Area Regional Office - New York City,New York-Presbyterian Hospital - New York Weill Cornell Center,1458,7002054H,The New York and Presbyterian Hospital,622 West 168th Street,,New York,New York,10032,,,,,New York,,Not for Profit Corporation,40.849228,-73.931534,"(40.849228, -73.931534)"
2942,Judson Health Center,DTC-EC,Diagnostic and Treatment Center Extension Clinic,01/01/1901,34 Spring Street,,New York,New York,10012,2129255000,,,7093,New York,5,Metropolitan Area Regional Office - New York City,Gouverneur Diagnostic and Treatment Center,1490,7002103R,New York City Health and Hospital Corporation,125 Worth Street,,New York,New York,10013,"Gotham Health FQHC, Inc.",Care of NYC Health and Hospital Corp.,125 Worth Street,New York,New York,10013,Municipality,40.721695,-73.995766,"(40.721695, -73.995766)"
1578,New East Side Nursing Home,NH,Residential Health Care Facility - SNF,12/01/1981,25 Bialystoker Place,,New York,New York,10002,2126738500,,,7093,New York,5,Metropolitan Area Regional Office - New York City,,,7002358N,New East Side Nursing Home LLC,25 Bialystroker Place,,New York,New York,10002,,,,,New York,,LLC,40.715988,-73.982857,"(40.715988, -73.982857)"
9006,"FedCare, Inc.",DTC,Diagnostic and Treatment Center,05/14/2008,344 West 51 Street,,New York,New York,10019,2123140600,,,7093,New York,5,Metropolitan Area Regional Office - New York City,,,7002813R,"FedCare, Inc.",344 West 51st Street,,New York,New York,10019,,,,,New York,,Not for Profit Corporation,40.76363,-73.98748,"(40.76363, -73.98748)"
1370,The Riverside,NH,Residential Health Care Facility - SNF,09/28/1981,150 Riverside Drive,,New York,New York,10024,6465053500,2128730658,,7093,New York,5,Metropolitan Area Regional Office - New York City,,,7002360N,"150 Riverside OP, LLC",150 Riverside Drive,,New York,New York,10024,,,,,New York,,LLC,40.790638,-73.979767,"(40.790638, -73.979767)"
3414,FMS-Southern Manhattan Dialysis Center,DTC,Diagnostic and Treatment Center,11/25/1985,510-526 Avenue of the Americas,,New York,New York,10011,2126756880,2127270821,,7093,New York,5,Metropolitan Area Regional Office - New York City,,,7002176R,New York Dialysis Services Inc,650 Mcclellan,,Schenectady,New York,12304,,,,,New York,,Business Corporation,40.736973,-73.997025,"(40.736973, -73.997025)"
